132.351	59.1974	-5.86742	-11804.2
133.592	55.6306	-5.8746	-11841.2
133.687	55.5171	-5.87411	-11878.1
133.655	55.5168	-5.87466	-11915
133.397	52.3783	-5.90399	-11952.4
133.37	52.4965	-5.90134	-11989.4
132.95	51.4109	-5.90499	-12026.6
129.247	45.6046	-5.89367	-12063.4
127.69	44.4219	-5.87517	-12100
127.648	44.5466	-5.8744	-12136.9
129.051	42.1214	-5.87427	-12173.8
127.621	43.3226	-5.88569	-12211
127.089	43.0466	-5.89868	-12248.2
127.103	43.8063	-5.88777	-12285.1
127.747	46.9892	-5.87458	-12321.9
127.852	47.126	-5.87503	-12358.8
128.742	47.3043	-5.88756	-12395.9
128.804	46.7268	-5.89711	-12433.1
128.796	46.4422	-5.89986	-12470.2
129.269	44.8745	-5.90575	-12507.4
129.723	44.0844	-5.905	-12544.4
131.64	41.924	-5.88764	-12581.1
131.627	41.904	-5.88796	-12618.1
131.775	42.3747	-5.88554	-12655.1
132.565	43.5954	-5.88699	-12692.1
133.004	43.9641	-5.89089	-12729.2
133.128	43.8153	-5.89486	-12766.3
133.054	46.2143	-5.87196	-12802.9
129.856	52.1921	-5.87229	-12839.8
129.365	52.5433	-5.87651	-12876.8
128.944	51.5672	-5.8937	-12914.1
128.891	51.9452	-5.88806	-12951
129.027	52.5355	-5.88559	-12988
129.3	52.9627	-5.88647	-13025
130.526	53.9148	-5.90115	-13062.3
130.406	54.2183	-5.88902	-13099.1
130.434	53	-5.89687	-13136.3
130.524	52.7172	-5.89807	-13173.3
132.705	49.4905	-5.89236	-13210.2
132.026	50.0572	-5.89965	-13247.4
131.976	49.9195	-5.90363	-13284.6
131.83	51.9401	-5.8827	-13321.3
131.991	52.2555	-5.8825	-13358.3
133.011	53.2107	-5.8893	-13395.4
132.469	53.4835	-5.87553	-13432.1
132.682	50.9298	-5.89081	-13469.3
132.031	53.181	-5.88	-13506.2
126.224	60.5134	-5.90878	-13543.7
127.326	59.0371	-5.8991	-13580.6
127.358	59.1607	-5.89626	-13617.6
127.269	62.1412	-5.86911	-13654.2
126.765	61.3578	-5.86864	-13691.1
129.667	63.2743	-5.89681	-13728.5
129.759	63.2428	-5.90461	-13765.6
129.592	62.7975	-5.91055	-13802.8
129.9	64.4593	-5.89234	-13839.7
129.749	64.8034	-5.89184	-13876.7
129.802	64.7336	-5.89152	-13913.7
129.405	64.7296	-5.90271	-13951
129.081	65.8095	-5.88395	-13987.8
128.973	65.3733	-5.88561	-14024.8
128.552	64.773	-5.8847	-14061.7
130.281	66.0676	-5.90288	-14099.1
130.286	66.046	-5.90407	-14136.2
130.469	66.7112	-5.89669	-14173.2
130.034	69.0645	-5.88406	-14210
127.165	73.1363	-5.89224	-14247.2
126.714	73.5449	-5.89775	-14284.3
126.73	73.439	-5.89985	-14321.4
126.516	74.3868	-5.88979	-14358.3
126.843	75.273	-5.88668	-14395.3
130.225	79.7519	-5.90022	-14432.5
129.697	79.2496	-5.89212	-14469.4
129.439	77.9583	-5.9085	-14506.7
129.981	79.1153	-5.88498	-14543.6
131.77	75.2338	-5.89423	-14580.6
128.066	80.1381	-5.9084	-14617.9
127.956	80.2503	-5.90992	-14655.1
127.669	81.5238	-5.88376	-14691.7
127.524	78.1812	-5.90224	-14729
127.989	79.441	-5.89329	-14766
131.812	84.313	-5.90781	-14803.3
131.815	84.3166	-5.90785	-14840.4
131.879	84.492	-5.90427	-14877.4
132.144	85.4931	-5.89349	-14914.4
130.854	88.8667	-5.87779	-14951.3
129.154	90.9397	-5.88559	-14988.3
129.043	90.9808	-5.88931	-15025.4
129.711	89.2456	-5.91098	-15062.6
129.867	88.9652	-5.91764	-15099.9
129.862	88.9409	-5.91795	-15137.1
130.352	89.8242	-5.91559	-15174.2
130.122	89.4811	-5.91449	-15211.4
129.374	88.7348	-5.89547	-15248.2
129.418	89.1121	-5.89224	-15285.2
129.888	87.7239	-5.89932	-15322.3
126.782	92.0425	-5.90146	-15359.4
125.864	93.0049	-5.90918	-15396.6
125.875	93.2677	-5.89697	-15433.6
125.762	93.6911	-5.89306	-15470.6
125.746	93.6398	-5.89339	-15507.6
125.57	93.3924	-5.89311	-15544.6
125.586	93.4094	-5.8933	-15581.6
125.353	92.663	-5.9066	-15618.9
124.732	91.3014	-5.93028	-15656.2
124.672	91.2386	-5.93386	-15693.5
124.247	92.6675	-5.91136	-15730.6
123.27	94.2209	-5.91173	-15767.7
123.357	94.1064	-5.91098	-15804.9
123.205	95.1946	-5.88122	-15841.5
122.896	90.7769	-5.904	-15878.8
123.332	92.0432	-5.8945	-15915.8
126.969	96.5179	-5.9074	-15953
127.165	96.7204	-5.91038	-15990.2
127.286	96.9813	-5.90558	-16027.3
126.946	95.8369	-5.91796	-16064.5
126.939	96.8812	-5.89726	-16101.5
127.32	96.2882	-5.89766	-16138.5
125.237	98.9462	-5.91312	-16175.9
125.237	98.9458	-5.91304	-16213
124.827	99.7655	-5.90288	-16250
124.822	100.022	-5.90066	-16287.1
124.462	99.3682	-5.90314	-16324.2
124.166	98.9577	-5.9021	-16361.3
124.614	99.4604	-5.91104	-16398.5
124.398	99.1201	-5.91826	-16435.7
124.388	99.0994	-5.91859	-16472.9
124.293	100.072	-5.90619	-16510
126.355	96.641	-5.91313	-16547.1
128.857	93.1175	-5.90289	-16584.1
128.882	93.097	-5.90223	-16621.2
129.329	91.6499	-5.92085	-16658.5
129.121	92.0567	-5.91118	-16695.6
128.41	90.3404	-5.92057	-16732.9
126.075	86.6908	-5.92542	-16770.1
126.422	87.1598	-5.92726	-16807.3
125.554	86.2753	-5.9058	-16844.2
125.57	86.3592	-5.90501	-16881.3
125.978	83.944	-5.92534	-16918.6
125.694	84.6939	-5.91574	-16955.7
126.844	83.1358	-5.91383	-16992.8
126.965	82.999	-5.91264	-17030
127.018	82.7765	-5.91789	-17067.2
126.362	84.348	-5.89552	-17104.1
126.153	83.7188	-5.89814	-17141.2
124.933	82.0641	-5.89602	-17178.2
126.149	83.142	-5.90944	-17215.5
126.149	83.1417	-5.90946	-17252.6
125.867	82.3988	-5.91841	-17289.9
125.699	81.0185	-5.93952	-17327.3
125.682	80.9713	-5.94371	-17364.7
125.55	81.2218	-5.93993	-17402
